time msd[001] msd[002] msd[003] ave
10455 329.572 329.572 394.655 351.266 
10460 329.725 329.725 394.923 351.458 
10465 329.878 329.878 395.192 351.649 
10470 330.03 330.03 395.46 351.84 
10475 330.183 330.183 395.728 352.031 
10480 330.336 330.336 395.995 352.222 
10485 330.489 330.489 396.262 352.413 
10490 330.642 330.642 396.528 352.604 
10495 330.795 330.795 396.794 352.795 
10500 330.948 330.948 397.061 352.985 
10505 331.098 331.098 397.328 353.175 
10510 331.248 331.248 397.595 353.364 
10515 331.399 331.399 397.861 353.553 
10520 331.549 331.549 398.126 353.742 
10525 331.701 331.701 398.392 353.931 
10530 331.853 331.853 398.658 354.121 
10535 332.006 332.006 398.923 354.312 
10540 332.16 332.16 399.189 354.503 
10545 332.314 332.314 399.455 354.694 
10550 332.469 332.469 399.721 354.886 
10555 332.623 332.623 399.987 355.078 
10560 332.775 332.775 400.254 355.268 
10565 332.928 332.928 400.52 355.459 
10570 333.082 333.082 400.787 355.65 
10575 333.237 333.237 401.054 355.843 
10580 333.391 333.391 401.321 356.035 
10585 333.545 333.545 401.588 356.226 
10590 333.699 333.699 401.856 356.418 
10595 333.853 333.853 402.123 356.61 
10600 334.007 334.007 402.391 356.801 
10605 334.159 334.159 402.659 356.992 
10610 334.311 334.311 402.926 357.182 
10615 334.462 334.462 403.195 357.373 
10620 334.614 334.614 403.464 357.564 
10625 334.767 334.767 403.732 357.755 
10630 334.917 334.917 403.999 357.945 
10635 335.066 335.066 404.267 358.133 
10640 335.216 335.216 404.536 358.323 
10645 335.368 335.368 404.804 358.513 
10650 335.519 335.519 405.071 358.703 
10655 335.671 335.671 405.338 358.893 
10660 335.821 335.821 405.604 359.082 
10665 335.971 335.971 405.87 359.27 
10670 336.12 336.12 406.135 359.458 
10675 336.27 336.27 406.401 359.647 
10680 336.419 336.419 406.668 359.835 
10685 336.568 336.568 406.935 360.024 
10690 336.718 336.718 407.2 360.212 
10695 336.868 336.868 407.465 360.401 
10700 337.018 337.018 407.731 360.589 
10705 337.169 337.169 407.997 360.778 
10710 337.32 337.32 408.262 360.967 
10715 337.47 337.47 408.527 361.156 
10720 337.62 337.62 408.791 361.343 
10725 337.769 337.769 409.055 361.531 
10730 337.919 337.919 409.32 361.719 
10735 338.068 338.068 409.585 361.907 
10740 338.218 338.218 409.851 362.096 
10745 338.369 338.369 410.117 362.285 
10750 338.521 338.521 410.382 362.475 
10755 338.671 338.671 410.649 362.663 
10760 338.821 338.821 410.914 362.852 
10765 338.972 338.972 411.179 363.041 
10770 339.123 339.123 411.442 363.229 
10775 339.274 339.274 411.706 363.418 
10780 339.427 339.427 411.97 363.608 
10785 339.58 339.58 412.233 363.798 
10790 339.732 339.732 412.497 363.987 
10795 339.884 339.884 412.761 364.177 
10800 340.036 340.036 413.026 364.366 
10805 340.188 340.188 413.289 364.555 
10810 340.338 340.338 413.553 364.743 
10815 340.489 340.489 413.817 364.931 
10820 340.637 340.637 414.08 365.118 
10825 340.784 340.784 414.344 365.304 
10830 340.931 340.931 414.608 365.49 
10835 341.079 341.079 414.873 365.677 
10840 341.227 341.227 415.137 365.863 
10845 341.372 341.372 415.401 366.049 
10850 341.519 341.519 415.666 366.235 
10855 341.664 341.664 415.93 366.42 
10860 341.807 341.807 416.195 366.603 
10865 341.951 341.951 416.459 366.787 
10870 342.096 342.096 416.722 366.971 
10875 342.242 342.242 416.986 367.156 
10880 342.386 342.386 417.248 367.34 
10885 342.531 342.531 417.511 367.524 
10890 342.675 342.675 417.774 367.708 
10895 342.818 342.818 418.036 367.891 
10900 342.962 342.962 418.298 368.074 
10905 343.105 343.105 418.56 368.257 
10910 343.248 343.248 418.821 368.439 
10915 343.391 343.391 419.082 368.622 
10920 343.534 343.534 419.344 368.804 
10925 343.677 343.677 419.607 368.987 
10930 343.817 343.817 419.869 369.168 
10935 343.959 343.959 420.131 369.35 
10940 344.101 344.101 420.393 369.532 
10945 344.244 344.244 420.658 369.715 
10950 344.386 344.386 420.922 369.898 
10955 344.528 344.528 421.188 370.081 
10960 344.671 344.671 421.452 370.265 
10965 344.813 344.813 421.716 370.448 
10970 344.955 344.955 421.979 370.63 
10975 345.096 345.096 422.242 370.812 
10980 345.239 345.239 422.505 370.994 
10985 345.381 345.381 422.767 371.176 
10990 345.524 345.524 423.028 371.359 
10995 345.667 345.667 423.289 371.541 
11000 345.807 345.807 423.552 371.722 
11005 345.947 345.947 423.815 371.903 
11010 346.086 346.086 424.078 372.083 
11015 346.225 346.225 424.341 372.264 
11020 346.362 346.362 424.604 372.443 
11025 346.499 346.499 424.868 372.622 
11030 346.638 346.638 425.132 372.803 
11035 346.776 346.776 425.395 372.983 
11040 346.915 346.915 425.659 373.163 
11045 347.053 347.053 425.923 373.343 
11050 347.19 347.19 426.187 373.523 
11055 347.328 347.328 426.452 373.702 
11060 347.465 347.465 426.716 373.882 
11065 347.602 347.602 426.981 374.062 
11070 347.739 347.739 427.245 374.241 
11075 347.876 347.876 427.509 374.421 
11080 348.013 348.013 427.774 374.6 
11085 348.15 348.15 428.041 374.78 
11090 348.287 348.287 428.308 374.961 
11095 348.424 348.424 428.575 375.141 
11100 348.562 348.562 428.841 375.322 
11105 348.701 348.701 429.107 375.503 
11110 348.838 348.838 429.373 375.683 
11115 348.976 348.976 429.639 375.863 
11120 349.114 349.114 429.905 376.044 
11125 349.252 349.252 430.17 376.225 
11130 349.391 349.391 430.436 376.406 
11135 349.53 349.53 430.702 376.587 
11140 349.668 349.668 430.968 376.768 
11145 349.807 349.807 431.235 376.95 
11150 349.947 349.947 431.501 377.131 
11155 350.086 350.086 431.766 377.313 
11160 350.224 350.224 432.032 377.493 
11165 350.362 350.362 432.298 377.674 
11170 350.501 350.501 432.563 377.855 
11175 350.64 350.64 432.829 378.036 
11180 350.777 350.777 433.095 378.216 
11185 350.914 350.914 433.361 378.397 
11190 351.052 351.052 433.627 378.577 
11195 351.192 351.192 433.892 378.758 
11200 351.33 351.33 434.157 378.939 
11205 351.468 351.468 434.422 379.12 
11210 351.604 351.604 434.686 379.298 
11215 351.741 351.741 434.951 379.478 
11220 351.878 351.878 435.215 379.657 
11225 352.016 352.016 435.479 379.837 
11230 352.153 352.153 435.744 380.016 
11235 352.29 352.29 436.008 380.196 
11240 352.428 352.428 436.272 380.376 
11245 352.566 352.566 436.535 380.556 
11250 352.705 352.705 436.798 380.736 
11255 352.844 352.844 437.061 380.916 
11260 352.984 352.984 437.322 381.097 
11265 353.123 353.123 437.585 381.277 
11270 353.262 353.262 437.845 381.456 
11275 353.401 353.401 438.106 381.636 
11280 353.538 353.538 438.367 381.814 
11285 353.677 353.677 438.629 381.994 
11290 353.816 353.816 438.89 382.174 
11295 353.956 353.956 439.152 382.354 
11300 354.094 354.094 439.413 382.534 
11305 354.232 354.232 439.675 382.713 
11310 354.37 354.37 439.936 382.892 
11315 354.507 354.507 440.196 383.07 
11320 354.642 354.642 440.456 383.246 
11325 354.778 354.778 440.716 383.424 
11330 354.913 354.913 440.975 383.6 
11335 355.047 355.047 441.235 383.776 
11340 355.18 355.18 441.495 383.952 
11345 355.313 355.313 441.754 384.127 
11350 355.447 355.447 442.013 384.302 
11355 355.58 355.58 442.273 384.477 
11360 355.713 355.713 442.533 384.653 
11365 355.845 355.845 442.793 384.828 
11370 355.977 355.977 443.053 385.002 
11375 356.107 356.107 443.313 385.176 
11380 356.236 356.236 443.574 385.349 
11385 356.367 356.367 443.835 385.523 
11390 356.498 356.498 444.096 385.697 
11395 356.627 356.627 444.357 385.87 
11400 356.757 356.757 444.618 386.044 
11405 356.885 356.885 444.878 386.216 
11410 357.014 357.014 445.139 386.389 
11415 357.144 357.144 445.399 386.562 
11420 357.275 357.275 445.659 386.736 
11425 357.406 357.406 445.918 386.91 
11430 357.537 357.537 446.176 387.083 
11435 357.667 357.667 446.436 387.256 
11440 357.796 357.796 446.696 387.429 
11445 357.927 357.927 446.956 387.603 
11450 358.055 358.055 447.217 387.776 
11455 358.185 358.185 447.477 387.949 
11460 358.315 358.315 447.735 388.122 
11465 358.444 358.444 447.993 388.294 
11470 358.572 358.572 448.251 388.465 
11475 358.697 358.697 448.51 388.635 
11480 358.823 358.823 448.769 388.805 
11485 358.949 358.949 449.028 388.975 
11490 359.075 359.075 449.286 389.145 
11495 359.201 359.201 449.543 389.315 
11500 359.328 359.328 449.801 389.486 
11505 359.456 359.456 450.058 389.657 
11510 359.582 359.582 450.316 389.827 
11515 359.709 359.709 450.574 389.997 
11520 359.839 359.839 450.83 390.169 
11525 359.968 359.968 451.087 390.341 
11530 360.1 360.1 451.343 390.514 
11535 360.229 360.229 451.599 390.686 
11540 360.359 360.359 451.855 390.857 
11545 360.487 360.487 452.11 391.028 
11550 360.618 360.618 452.364 391.2 
11555 360.748 360.748 452.62 391.372 
11560 360.878 360.878 452.876 391.544 
11565 361.009 361.009 453.132 391.717 
11570 361.14 361.14 453.387 391.889 
11575 361.27 361.27 453.642 392.061 
11580 361.4 361.4 453.896 392.232 
11585 361.529 361.529 454.149 392.403 
11590 361.659 361.659 454.401 392.573 
11595 361.789 361.789 454.655 392.744 
11600 361.92 361.92 454.907 392.915 
11605 362.051 362.051 455.16 393.087 
11610 362.182 362.182 455.413 393.259 
11615 362.313 362.313 455.664 393.43 
11620 362.445 362.445 455.915 393.602 
11625 362.576 362.576 456.167 393.773 
11630 362.706 362.706 456.417 393.943 
11635 362.836 362.836 456.666 394.113 
11640 362.966 362.966 456.914 394.282 
11645 363.097 363.097 457.162 394.452 
11650 363.227 363.227 457.41 394.621 
11655 363.359 363.359 457.659 394.792 
11660 363.491 363.491 457.909 394.964 
11665 363.622 363.622 458.16 395.135 
11670 363.754 363.754 458.41 395.306 
11675 363.886 363.886 458.66 395.477 
11680 364.017 364.017 458.91 395.648 
11685 364.147 364.147 459.161 395.819 
11690 364.278 364.278 459.412 395.989 
11695 364.409 364.409 459.663 396.16 
11700 364.538 364.538 459.914 396.33 
11705 364.667 364.667 460.166 396.5 
11710 364.796 364.796 460.418 396.67 
11715 364.925 364.925 460.669 396.84 
11720 365.054 365.054 460.922 397.01 
11725 365.183 365.183 461.176 397.181 
11730 365.31 365.31 461.431 397.351 
11735 365.438 365.438 461.685 397.521 
11740 365.565 365.565 461.941 397.69 
11745 365.692 365.692 462.196 397.86 
11750 365.82 365.82 462.451 398.03 
11755 365.947 365.947 462.707 398.2 
11760 366.075 366.075 462.963 398.371 
11765 366.203 366.203 463.219 398.542 
11770 366.33 366.33 463.475 398.712 
11775 366.459 366.459 463.73 398.883 
11780 366.586 366.586 463.985 399.052 
11785 366.713 366.713 464.239 399.222 
11790 366.84 366.84 464.493 399.391 
11795 366.966 366.966 464.747 399.56 
11800 367.092 367.092 465.001 399.728 
11805 367.215 367.215 465.254 399.895 
11810 367.339 367.339 465.506 400.061 
11815 367.461 367.461 465.759 400.227 
11820 367.583 367.583 466.012 400.393 
11825 367.706 367.706 466.266 400.559 
11830 367.829 367.829 466.521 400.726 
11835 367.952 367.952 466.777 400.893 
11840 368.074 368.074 467.03 401.059 
11845 368.196 368.196 467.285 401.226 
11850 368.32 368.32 467.538 401.393 
11855 368.444 368.444 467.791 401.56 
11860 368.569 368.569 468.044 401.727 
11865 368.694 368.694 468.297 401.895 
11870 368.819 368.819 468.55 402.063 
11875 368.944 368.944 468.805 402.231 
11880 369.069 369.069 469.059 402.399 
11885 369.192 369.192 469.313 402.566 
11890 369.317 369.317 469.569 402.734 
11895 369.441 369.441 469.824 402.902 
11900 369.566 369.566 470.082 403.071 
11905 369.69 369.69 470.339 403.24 
11910 369.812 369.812 470.596 403.407 
11915 369.934 369.934 470.852 403.573 
11920 370.054 370.054 471.107 403.738 
11925 370.174 370.174 471.362 403.904 
11930 370.294 370.294 471.618 404.068 
11935 370.414 370.414 471.873 404.234 
11940 370.535 370.535 472.127 404.399 
11945 370.657 370.657 472.382 404.566 
11950 370.779 370.779 472.637 404.732 
11955 370.9 370.9 472.892 404.897 
11960 371.021 371.021 473.148 405.064 
11965 371.142 371.142 473.404 405.229 
11970 371.262 371.262 473.659 405.394 
11975 371.381 371.381 473.916 405.559 
11980 371.5 371.5 474.173 405.725 
11985 371.621 371.621 474.429 405.89 
11990 371.742 371.742 474.685 406.056 
11995 371.862 371.862 474.941 406.221 
12000 371.982 371.982 475.197 406.387 
12005 372.102 372.102 475.454 406.553 
12010 372.222 372.222 475.711 406.718 
12015 372.343 372.343 475.967 406.884 
12020 372.461 372.461 476.223 407.049 
12025 372.58 372.58 476.479 407.213 
12030 372.698 372.698 476.736 407.377 
12035 372.814 372.814 476.992 407.54 
12040 372.929 372.929 477.249 407.703 
12045 373.043 373.043 477.505 407.864 
12050 373.158 373.158 477.761 408.026 
12055 373.273 373.273 478.016 408.188 
12060 373.391 373.391 478.27 408.35 
12065 373.509 373.509 478.524 408.514 
12070 373.626 373.626 478.777 408.677 
12075 373.744 373.744 479.031 408.839 
12080 373.86 373.86 479.284 409.001 
12085 373.977 373.977 479.537 409.164 
12090 374.094 374.094 479.79 409.326 
12095 374.212 374.212 480.044 409.489 
12100 374.33 374.33 480.298 409.653 
12105 374.45 374.45 480.552 409.817 
12110 374.568 374.568 480.807 409.981 
12115 374.685 374.685 481.062 410.144 
12120 374.801 374.801 481.316 410.306 
12125 374.917 374.917 481.57 410.468 
12130 375.033 375.033 481.824 410.63 
12135 375.149 375.149 482.078 410.792 
12140 375.265 375.265 482.332 410.954 
12145 375.38 375.38 482.585 411.115 
12150 375.496 375.496 482.837 411.276 
12155 375.611 375.611 483.089 411.437 
12160 375.725 375.725 483.343 411.598 
12165 375.839 375.839 483.596 411.758 
12170 375.952 375.952 483.851 411.918 
12175 376.064 376.064 484.104 412.077 
12180 376.175 376.175 484.357 412.236 
12185 376.287 376.287 484.61 412.394 
12190 376.397 376.397 484.865 412.553 
12195 376.507 376.507 485.121 412.711 
12200 376.615 376.615 485.376 412.869 
12205 376.723 376.723 485.631 413.025 
12210 376.829 376.829 485.886 413.181 
12215 376.936 376.936 486.14 413.338 
12220 377.045 377.045 486.395 413.495 
12225 377.153 377.153 486.649 413.651 
12230 377.261 377.261 486.903 413.808 
12235 377.368 377.368 487.159 413.965 
12240 377.476 377.476 487.415 414.122 
12245 377.582 377.582 487.671 414.279 
12250 377.689 377.689 487.928 414.435 
12255 377.798 377.798 488.186 414.594 
12260 377.906 377.906 488.443 414.751 
12265 378.014 378.014 488.699 414.909 
12270 378.122 378.122 488.954 415.066 
12275 378.231 378.231 489.209 415.223 
